68; -5,35511621777167
 -12,2904139553125
69; -27,0128846832268
 1,91277557186881
70; -29,4716707980234
 -21,7253592446604
71; -11,405365657745
 -0,13807572687408
72; 0,448366129740822
 6,35052599736315
73; 7,55562066990346
 15,4310395384294
74; -14,0800818292402
 8,50759739990649
75; 5,10184243076723
 0,0765947534304933
76; -0,487223502945601
 -6,98521846705553
77; -8,54647599196302
 13,1850441164573
78; 0,691523932453922
 -1,73962573764725
79; 3,53801543037171
 -14,5645138116379
80; -13,9347416631837
 9,49031493966839
81; 1,56001419901388
 -0,603123918215924
82; 7,68992184818133
 -22,6979606249844
83; 5,74463228742286
 -10,2537612212176
84; 4,54262728907846
 -22,8885671401659
85; 0,462894684266362
 10,6418944040832
86; 8,65845888004354
 -1,19798626578212
87; 5,77177231381009
 -10,2297274828744
88; -0,459096586841129
 4,6019661665344
89; -19,2150228430899
 17,886638232461
90; -23,197062970029
 19,5867356201647
91; 12,5848414769678
 -11,3919305436215
92; -2,98379878615046
 6,09227075167056
93; 48,5944354653312
 3,45020652150479
94; -12,7904736961554
 -6,7501794216369
95; -4,49517815720654
 1,82096443453316
96; -4,98085225934687
 14,0112191810573
97; -9,2384206607494
 -13,509371417118
98; 2,63103647355755
 6,93202296042824
99; -6,06018073489226
 20,1257815231138
100; -11,2738165071479
 -6,79742404810813
101; 9,63219216305617
 8,52976978888076
102; -35,3735685366098
 -9,85692280843386
103; -45,1593736151073
 -15,3830456433943
104; 6,51213415792103
 7,71592076293839
105; 11,4413406569447
 -5,19780914666984
106; -2,50746054659058
 9,62179215332185
107; 6,72231566949224
 -11,7195467321205
108; 0,797489454668693
 18,4510712181903
109; 14,7563101253167
 -17,3530408961995
110; 0,90762570045516
 20,8554435254617
111; 4,12889907650616
 -10,5504158916293
112; -13,6862916905208
 -26,3866528869986
113; -16,406099079248
 -13,9760529604667
114; 15,4626076758539
 -5,32960755324853
115; -1,5660096568544
 15,108776415766
116; 11,9586926831957
 -1,27083222797005
117; 8,44583338925691
 -4,8998732046299
118; -10,3923812513279
 12,8764917266792
119; -1,83137663981976
 -4,53916610005509
120; 8,53648982792701
 -2,49870418197682
121; -10,6910840064129
 9,82081415307647
122; 1,3250539385865
 25,7076029728653
123; 2,25397593807406
 7,89688698473338
124; -5,71871868271461
 8,6270415348612
125; 8,94989643675223
 -20,8515469599163
126; 17,3935312462931
 4,97348997824484
127; -7,66698522143601
 -2,19666261796418
128; -4,35031395902645
 -2,51075148387102
129; -3,51530666157616
 8,18678256727544
130; 6,9511332438651
 -7,78763674306761
131; -19,7500663720693
 7,40132442553213
132; -10,1490993062617
 -12,6849639952753
133; -20,1181499838645
 0,0394030161567875
134; 8,6029367150816
 7,40536192321201
135; 7,02969459833763
 -24,9511101614153
136; -2,79995949705187
 -0,136473632419182
137; -1,34909719766208
 4,45383639495457
138; 9,33424744858348
 -2,54281520406368
139; -1,99474454703814
 8,70144670669306
140; -2,45510085620079
 9,22647639659733
141; 14,4894868834772
 -16,3041481535642
142; 32,463916432073
 2,85129413657909
143; -2,20279302166112
 7,86836060145746
144; -0,0791118200289933
 -20,2455184096602
145; -14,06914854005
 -3,5147383236557
146; -9,2594440261573
 -25,0870905795683
147; 6,99885571875369
 14,5100975535051
148; 15,0623411859879
 7,62246443073793
149; 9,92332520648125
 15,7871804113992
150; 6,28791054346706
 -6,77973632288074
151; -17,4825668259256
 12,699390533308
152; -0,371636845547849
 27,6409884175051
153; -0,0152038374429003
 -6,15998524517875
154; -9,53600529784338
 -3,75298310857145
155; 7,92720067230048
 6,20018256218448
156; -9,51702559379645
 -3,75637346650891
157; 1,88331221477046
 -0,271791588385472
158; 17,8744549936913
 -6,67025345351885
159; -0,373078914528973
 8,08019368725254
160; 0,442540258110359
 -15,4765660814552
161; -10,5152634905669
 2,36261248118791
162; -20,1958667243356
 -23,5448972110917
163; 7,28196448204479
 2,90629788519938
164; -4,45418256801722
 7,03758839115932
165; -11,7817911867459
 3,61060759066849
166; -4,61523976098633
 -0,427392696387346
167; 12,1184754034549
 -2,39601332475791
168; 9,53930913160838
 -13,855329201762
169; 1,97072183153909
 -12,3112611636183
170; 0,931506412601564
 14,3599356346477
171; 15,578065274925
 6,67920779664725
172; -3,0842570800835
 11,5647804147932
173; 10,0020072360044
 3,74857143105987
174; -4,34436584981635
 -18,6922289488742
175; 1,11291757964845
 2,84290661674798
176; 6,74876593169175
 -14,1402002547078
177; -3,41861391162626
 11,9413054582456
178; -8,45364974979442
 -9,60718999115308
179; 14,5926323625088
 -9,74851683046118
180; -13,6617282866536
 18,919642097513
181; -8,81261612043442
 16,5304310550844
182; -2,20588398536082
 15,0962923463926
183; 2,55639393069377
 -5,93138934121223
184; -5,68520140937189
 5,27138776819884
185; 13,3166551264128
 2,4248611675744
186; -4,1587873615821
 6,47224846958149
187; -12,0830312703913
 -17,103339509539
188; -6,33441818639466
 -0,274660692380382
189; -0,74339381442553
 -3,20623902375929
190; -0,991658160987005
 -4,50251635752576
191; 23,2749158425786
 -1,90229402186034
192; 1,43772635012174
 -11,2345173669559
193; -6,74264534016372
 9,18823340379497
194; -24,0010063449893
 -8,9649373920638
195; -16,9743444906521
 -10,597454576178
196; 4,61283478637052
 16,027858132831
197; 7,49183039411376
 -16,5261180096419
198; 2,88772552018203
 6,21653158349826
199; -2,9374522929471
 -2,09093035035259
200; 12,1572851809385
 5,46491629061139
201; 20,4028887977102
 -4,86375665998765
202; 0,697413929296614
 11,2830824361182
203; -4,02865891618722
 -8,11506456139894
204; 8,62998181592999
 -3,56500319116853
205; -1,99343533857236
 4,89610570813022
206; -0,734849417985371
 -3,73633218386683
207; -0,386045464443435
 2,26942900253247
208; -1,89006489270956
 3,01088405505921
209; 2,53192821948282
 -1,32690531573657
210; -9,06342271110453
 -4,96798855554826
211; -7,34304312720333
 -6,42507676004073
212; 6,84114986510667
 0,85751225385545
213; -14,9524241887183
 5,73916044759206
214; 2,53035040505059
 36,1790987073674
215; -8,12543907076564
 2,77155496694041
216; -0,843131773479602
 -9,0829918370084
217; 3,68298727860973
 -14,639007956888
218; -4,32509080775883
 0,200150903663732
219; -2,76611423172706
 -5,49923556137683
220; 9,76460225529145
 -9,17907215943507
221; -4,52386870539761
 2,84561932769828
222; 1,71015616840103
 -12,3643633255429
223; 0,685526383902592
 7,3743042795408
224; -3,36248720177346
 -5,38308040621226
225; -3,3913705121965
 -7,14660982337717
226; 5,48203478049027
 7,74158513163016
227; -6,76924866989075
 -7,5984734907965
228; -1,05138332141576
 -4,59066062937854
229; -1,21556867599816
 7,19879704834628
230; 13,724522185227
 3,66927258577095
231; -12,3376530618962
 -0,785842554049097
232; 8,37828552682169
 3,99748414838669
233; 19,1787632421783
 2,31820511180953
234; 16,6054043417942
 4,01296667612003
235; 4,29890609289879
 4,29445677255748
236; -14,5435226806126
 -8,63514072008621
237; -15,4023666671347
 11,5512371031055
238; -2,02757253352317
 -11,6607186799307
239; 5,09172484094207
 7,70140581402976
240; -3,21242187144849
 -4,25108677541015
241; 2,3835181897613
 -4,07805568019716
242; 3,87932531599534
 4,77380516651928
243; -17,9601935212429
 3,19247080125835
244; -0,446559724026442
 5,07129810112997
245; 1,65746121724273
 -0,92936760801522
246; -5,02371941327996
 0,439948983256895
247; -1,8587416858128
 9,49494277937561
248; 1,26324882085781
 -1,77356644645359
249; 1,11440247767198
 -6,49995360544193
250; 4,32269298787178
 -10,9976409679034
251; 4,78366578695487
 0,56421921838283
252; -5,61651757916573
 -5,54620851974691
253; 7,99124900001328
 -6,72109381147633
254; -2,90573290951514
 -18,5909008855084
255; 4,10404258947432
 11,6148892272861
256; -5,5347718331422
 8,49314191900879
257; -1,15057632441405
 1,6978370724626
258; 2,12180112393397
 5,57532427459722
259; -4,64105975833361
 -5,60030113939821
260; 2,9333040099671
 -8,01674005627157
261; -2,50871066295702
 -0,714198813665299
262; 0,509616007558822
 10,0340957949311
263; 16,8584932631309
 9,80213192381719
264; -2,43260881892109
 7,36195233555171
265; 0,353144496973139
 0,878312114112406
266; 3,39028788595277
 -8,19850998289486
267; 6,48565882701608
 7,73181915713124
268; -5,0217405765701
 -3,0540560312522
269; -5,66908351924296
 -4,36878219424398
270; -13,9945476284501
 0,77116418870741
271; 6,10827868252486
 -1,04049636167508
272; -6,71529430787613
 -1,67951324036702
273; -5,05486135379259
 -2,11313918491043
274; 1,4124473095743
 3,08995697481944
275; -2,09121057672396
 -3,72413402341326
276; 6,04929618126181
 7,88512383974071
277; 1,84310907252514
 4,54886217229702
278; -4,75866490226112
 -2,65219607949403
279; 1,37218883282252
 -7,07226452559948
280; -10,7456361203363
 6,34430113515539
281; 2,95786603263184
 -3,6678456492638
282; 11,4510147011202
 -9,85273825956307
283; 16,3095790486208
 -3,34592151663562
284; -2,89425584151699
 -7,69665001838898
285; -2,28335611252784
 3,86157108673705
286; -3,26742913779565
 1,82333891497533
287; -3,66166616612131
 -10,3196471755895
288; 0,326148330890908
 9,89123214164915
289; 2,23484011329622
 3,57288512128983
290; -0,886539536756731
 3,91414301920094
291; -1,03779507123873
 -0,545791586118158
292; 8,56304398262533
 3,0048342912956
293; -1,68188588418085
 -0,521825283230829
294; -1,13073504447091
 1,32817924705018
295; 6,72257461627537
 0,380712494040466
296; 2,88714387846607
 6,33545495584914
297; 3,49275999709161
 -1,83923003417272
298; -3,80889747230509
 -0,836390177119906
299; -5,06580843414374
 4,6733725026158
300; -1,06564441533967
 -0,527488699665208
301; 1,78149415378184
 -3,13826374849859
302; -7,86697225930758
 -9,31423856605629
303; -9,04293958867357
 -13,025188186646
304; 9,37316700835869
 6,71323076146755
305; -6,2638060548257
 3,65970964839403
306; 0,835409390651777
 8,95160094424414
307; 0,418962759045703
 -0,719446679530482
308; 2,08474540803648
 -4,64654333807381
309; 0,268595369604928
 -1,77828256817139
310; 2,05349945190533
 -0,854115494869129
311; 0,596599838164544
 -0,677092712668752
312; 1,76422067561268
 -1,34687677750985
313; 0,443478133128951
 -2,11502050214009
314; 1,87002451413821
 0,245631505418916
315; 7,75127651606196
 -0,335831858227253
316; 8,72597413209049
 -9,18888267149522
317; -0,245734853481718
 1,79809437037525
318; -6,63169404463182
 8,2977501651799
319; -4,58005489649779
 -1,03177742543524
320; 6,1013358168904
 1,74720418144789
321; -13,0652281595669
 2,8685219496815
322; -0,00533342850769503
 3,13226668487982
323; -6,73262660930745
 1,51551634496365
324; 1,29057918082659
 1,41254856287474
325; 13,527779494578
 0,263604179363439
326; 4,85165723710196
 1,59735279927257
327; -2,91112705005354
 2,94543104605754
328; -6,29428147653631
 -6,72960072551308
329; -5,18743815268985
 4,88820145571166
330; 0,781530094260548
 -1,13182504347309
331; 0,0292126263224131
 -3,93842826316578
332; -1,03973284145532
 -4,42617782660355
333; 0,422228821519496
 1,59890097478708
334; 0,206482302953936
 -3,29452886796752
335; -8,13620840175989
 -9,85995250891573
336; 0,267741075146657
 -1,8941934647947
337; -1,69016498036255
 3,80193040282225
338; 9,042711230032
 2,42844496256007
339; 0,615855197831741
 8,54861825901021
340; -1,09896389710481
 -1,61081121160862
341; 6,07200147098721
 -2,86544202165137
342; -0,425251557020538
 3,04166951763539
343; 2,24055026981812
 1,39381010349605
344; 0,150309172839634
 -8,47981349691708
345; 8,00507988242756
 1,02714417488425
346; -0,050987496209522
 -9,5368305267755
347; -1,94594400550148
 7,8384674820287
348; 1,36779859330111
 9,58606201515166
349; 1,57775638492108
 0,702834590264158
350; -2,88930964218476
 0,0591575716333903
351; -7,591515396668
 -1,47559891666667
352; -0,933998020103133
 -0,909051138845611
353; -3,67931721632525
 -0,284988289425068
354; -1,15684680946553
 3,68209318295438
355; -1,7304045106266
 10,5782867364123
356; -6,11320534962002
 -0,779327720039854
357; 9,38198858436472
 -4,35600875117135
358; 3,9046401380301
 -0,21365853906135
359; 3,75656635820289
 -1,77215278055717
360; -5,55653731771242
 -2,02462750648016
361; -2,38136976465764
 0,0860082171579096
362; -11,1402084042522
 -2,18430780177728
363; 6,93177330725174
 0,400702755542685
364; 1,0217732355511
 -7,58780457022117
365; -8,33327894720078
 -8,69506276135764
366; 6,26011804525001
 2,38979534128131
367; 2,39382984367897
 -0,760865203244105
368; 2,05621329784738
 0,528774551835127
369; 2,85200159245219
 -1,32739429711956
370; -1,47675961696796
 3,7480634465323
371; 1,84183261475025
 6,0318361629027
372; -5,35716554362633
 2,14232955876984
373; 7,64931835405746
 -1,5541309576421
374; 5,41914747248992
 0,809120477382013
375; 9,45145288671675
 -1,99106218043907
376; -1,31372828086224
 -0,104627351645359
377; -4,097807307595
 -1,38195484435025
378; -2,78243772904429
 -3,76622862127068
379; 2,84769937197566
 -3,91770685857459
380; -2,79660362845568
 9,9750206815494
381; -0,866830379568805
 5,44985538094624
382; 7,4757525638436
 1,12188722543209
383; -11,1931289264187
 -0,803317728634483
384; -5,49182493798087
 -1,44469643566308
385; -4,3025504800269
 -2,50768161853987
386; -1,19986943880651
 3,34116559188729
387; 7,15561220599677
 -3,93740637854814
388; -1,9675455892672
 1,07044016011753
389; 3,18648568337311
 -0,170987867722475
390; 0,479044815523139
 -1,71135403457279
391; 2,99227741758969
 -2,41085239875004
392; 1,82582467901535
 2,48654491906541
393; -4,23225517853172
 -5,84001604643602
394; -2,72617002238286
 -10,9858465521485
395; -3,9819785605859
 -4,49753677930899
396; 5,25001140351393
 6,83186919701648
397; -2,58016294237423
 -2,99363833170895
398; 2,54376688939946
 0,739098965333238
399; -1,01632908505368
 3,9770473749298
400; 8,46122005153339
 -3,6032049234732
401; 5,05058687480078
 0,8952488471685
402; -0,578439505940337
 3,14154612142391
403; -0,907088616862628
 0,576952445591702
404; 0,474410453020647
 12,3540745830792
405; 1,33034602316188
 0,851756112571698
406; -1,48860765287337
 -5,92624765927882
407; 6,17757656997482
 -3,43018735761463
408; 4,75614342103411
 -5,33392099738983
409; -6,46418389899229
 2,18506812118447
410; -0,119387219099751
 5,49576219115342
411; -4,01757096537502
 1,54438953825829
412; 2,84013623298469
 -0,838577720471426
413; -10,2548203996467
 3,98024718560167
414; -0,976456179702262
 5,71903165979652
415; -3,75441658762696
 1,25468465841976
416; 0,79748953574077
 -6,72680431064726
417; 3,97460027870802
 -0,640289725655811
418; -5,09207741178089
 -0,205985506746692
419; 3,08711992292801
 -2,70144886853812
420; 2,33246595447776
 -0,266394382672937
421; -4,03007683626097
 -1,57062804455303
422; 2,14186143047412
 -0,186696796333573
423; 8,00535027595486
 -0,224172524371858
424; 2,06957040584523
 -2,46527182033348
425; -0,728856128537187
 2,04179643668521
426; -2,39305611955435
 -4,47825896669598
427; -12,4546451539783
 -3,89482324411633
428; 2,34771126353409
 -2,9142626594396
429; 4,87961557744268
 6,070806081128
430; 7,6764279514926
 0,987128143315251
431; 1,22407122632956
 1,5076323987549
432; -1,04196879744229
 -0,251668199443418
433; 5,45647622499843
 4,14998974781251
434; -2,67876214143047
 3,71563950070976
435; 3,42367046274969
 -2,32459587633889
436; -3,905796192219
 0,449975434806313
437; 0,127959465993101
 3,29944016803519
438; 0,848542459207791
 -4,64005485807504
439; -2,08822746028207
 1,25952152076938
440; -0,634367877738537
 -0,317509931359885
441; 2,2233516120043
 -2,38059480346509
442; -3,74368645463242
 -0,727441380787832
443; -6,41614787120639
 2,21527926490187
444; 0,0349867364415877
 -6,30041279299457
445; 0,182659551539805
 4,90560642123288
446; -4,33586673402279
 3,93062455134201
447; -1,94381182376893
 4,27086153807483
448; -1,40945514525367
 0,832032990042973
449; 7,85230428211312
 -11,3778125874682
450; -0,785757445848546
 -5,74448476398771
451; 2,78142355752728
 -3,14141607403649
452; -0,0483605944265557
 3,99385220715186
453; 2,88426128878597
 -0,701433145626673
454; -0,878818426942704
 -1,30087566240634
455; 2,73754279145148
 2,60355579444081
456; -0,10917629747772
 -6,22498825246054
457; -1,52060196254206
 -2,34708035790272
458; 2,71000350810763
 3,89641083448708
459; -1,6307458738545
 -0,867872462112661
460; -0,885982972770511
 -3,15786667601878
461; 2,24388688443569
 3,44369580209605
462; -0,433579433039087
 2,77126749367242
463; 5,82556301739247
 2,48732372309043
464; -0,561991470866137
 4,02140251278016
465; 0,412831315441009
 -3,58420002410391
466; 2,76213993311479
 6,75480244329381
467; 3,94327152816703
 -0,508163907752345
468; -4,57897429254205
 -0,385711243504681
469; -6,57708981577632
 -2,70303807080407
470; -2,43877777420024
 -0,595882765754148
471; 0,185131882664267
 -0,079264781239397
472; 1,10411595656837
 -1,19074176862376
473; 2,41500453347952
 0,140809249218355
474; 2,2903715912144
 -1,44369300687987
475; -7,56535167888025
 0,642854306938971
476; -2,30953045537037
 2,95875518381267
477; -1,48916280070973
 -0,121959097585302
478; 0,115608414787425
 0,57992532963094
479; 4,10963837367892
 -2,36272159676584
480; -1,90107701544125
 3,91266939729941
481; 0,127981978709153
 -4,04662918418001
482; 5,92663307245664
 -3,67047842733659
483; -0,960086237978427
 -3,58716837101035
484; 0,560205140563019
 1,42840696547299
485; 1,34507471389004
 -1,38188809173809
486; -0,0421753939025098
 -2,92133700523194
487; -0,848096434174803
 0,930038621178505
488; 2,19539773579977
 0,762061790971008
489; -2,52095796568336
 3,74665651099483
490; -0,0522229166959354
 0,139239905069968
491; -0,317786260609754
 0,484498886447416
492; 2,96139969461947
 -2,17784072677066
493; -1,08893645034194
 -1,49548243795851
494; 0,362819107662511
 2,82989711537854
495; 2,77581468820494
 3,44740256886953
496; 3,68362105635398
 10,2101449858101
497; -0,846651725537513
 -3,14188099462791
498; -1,68533210532766
 -4,33064190612404
499; -3,20893115410306
 1,67314233492992
500; 1,41049621547701
 -3,78164448995008
501; -2,81969919938859
 0,57274893164018
502; -4,02618554754909
 0,149932521026646
503; -1,73585026601264
 -0,947715079909762
504; 1,6626254139939
 -1,76682393180516
505; -0,0373663353790987
 3,23683142915995
506; 0,888193643520833
 -1,83933179795229
507; 0,252595453964547
 -0,162580780472161
508; -0,35362659628185
 0,333392024672849
509; -1,01849308935909
 1,04971025327947
510; 0,826559999841872
 0,204610261838372
511; 0,526135067652277
 -2,1708258572475
512; 0,389682769078741
 -0,212417469037639
513; -2,88260709722897
 -1,81254715607964
514; 5,01258020123334
 -0,435008960246331
515; 7,47157552811067
 -2,69107929427364
516; 1,47197724058039
 -6,42845191460676
517; -0,00828194409065319
 5,65150628609162
518; -5,51213457079069
 1,8536438184741
519; -3,88383780327896
 2,21030767619307
520; 2,11591856067881
 -0,169776070322766
521; 1,81324033868138
 3,23127069730921
522; 1,1318737912908
 -1,19897427159845
523; 1,73249295195856
 0,93788920991232
524; -2,09664516431168
 1,1912901474974
525; 1,23462464358437
 -0,691532916413796
526; 0,518388442093999
 2,06996284517525
527; -1,20847371015559
 -1,14147293217983
528; 0,758924287124922
 2,6075408900454
529; 2,209362569212
 1,60972009235674
530; -0,573014584235629
 -2,54074540195733
531; -4,23971884156045
 -0,94114193459128
532; -3,21934823270108
 -1,32914032096
533; 2,82924452906065
 0,188357260762345
534; -5,3318063994186
 -2,56997119004885
535; -2,03036768065934
 -1,24945687583534
536; 0,135343767325237
 -2,94350499619962
537; 1,32483199722433
 3,84504608631862
538; 2,34168392438569
 2,86992443189891
539; 2,50051548106444
 0,846007946453316
540; -1,33649189608641
 0,490522298270827
541; 0,155286499923355
 -7,27117860530003
542; 0,0515825232567646
 -0,181691841665108
543; -0,885374929626862
 -0,0162668180352191
544; 2,78707718550797
 -0,466000706029201
545; 2,51207871356326
 -1,09217949071967
546; -1,40235862447445
 0,160238130345272
547; 1,9664229430938
 -0,0690829263870871
548; 0,669457124837734
 -3,92960155046157
549; 0,481595547312578
 -0,905099712735378
550; -1,94114731086661
 4,44986326314485
551; -0,911161288562872
 3,79351391120268
552; -1,24353471347276
 2,52696096028047
553; 0,68611003412827
 0,740165544739864
554; -0,401580123086785
 -0,303071982143249
555; -0,554036742548102
 0,752451639249391
556; 0,891789578575207
 1,83635742832227
557; -1,16738332809749
 -4,65351251012423
558; 4,20252445697137
 3,23341497732315
559; -0,721099713863989
 -1,85029423488966
560; -3,01890927586758
 0,0400215619953267
561; -1,33639253056691
 4,58741595449354
562; -1,89207643846737
 0,86259831344926
563; 1,04229671933599
 -3,76856000549815
564; -1,59159690420125
 -3,70719360943401
565; -0,651823317403458
 -1,86999782612343
566; 0,347504662440552
 -0,848332754918333
567; -1,9776884116384
 1,44926591465283
568; -0,825860327709827
 0,675105074471786
569; -0,46460110875833
 -0,20490973411396
570; 4,3292497648948
 1,16227506948732
571; 3,53128539568842
 -0,587069389360123
572; 1,13696015363201
 1,40887009260417
573; -2,51426862298436
 -1,91503700848147
574; 3,82343714159357
 -1,73104907707388
575; -3,18102632407802
 -1,14624340576727
576; 4,58662475351723
 -1,34492985355429
577; 1,94389017912344
 -0,400014837423683
578; -3,11261609524452
 -2,80208709834936
579; 1,99203479304896
 0,391136445729291
580; 1,17117637126181
 3,37669998227971
581; 0,277561833369888
 2,36000541865227
582; 0,800129831067645
 -1,03793015690179
583; -2,61272315307591
 3,06829271616887
584; -2,58547830676408
 0,443826389893032
585; -2,00611070278112
 0,392032981215755
586; 3,10057546312434
 0,644989267035919
587; 0,0227947580873574
 0,397719816635308
588; 2,82411456520634
 1,28623614214267
589; -1,36211989682443
 -1,72884867159521
590; -0,691323161281058
 -2,3047059305895
591; -0,568748261019815
 0,180840596532946
592; -0,464827577068628
 -2,28663345091255
593; -1,70093481597271
 2,45792922486245
594; -3,79049955879615
 2,36591816836799
595; 2,44487360437439
 -1,59138724494107
596; -1,6709936965282
 -1,41185913150922
597; -2,45158081455279
 -0,903787443192255
598; -0,660503099490318
 -3,22631631141449
599; 1,69016884363522
 2,42674748573396
600; 2,16119223193484
 -0,1084319247997
601; 0,586988204657175
 -0,836266115554041
602; 2,01148440868211
 1,31137121684565
603; 0,2869024771156
 0,162845719516714
604; 3,18240322457313
 0,0902396814337343
605; -0,530178356748938
 0,608231293475855
606; -1,95931519991922
 -2,27677402850169
607; 1,63648982181409
 -3,10894161103374
608; -3,04195930232948
 -0,691252121113736
609; 2,49103420932267
 3,12627756153127
610; -1,84008094173861
 0,89856926764944
611; -0,148861316906016
 0,386495121586785
612; 0,472026315147546
 1,57272752265872
613; 1,04326894190172
 0,597787223764968
614; 1,19947734287646
 -0,0161460028127887
615; 0,0200155038216652
 1,2307651287341
616; -3,38590208761187
 1,27098969570917
617; -1,22482473096781
 3,626325336721
618; 1,52863848338325
 0,90018811660822
619; -0,910836993377826
 -3,39154980175426
620; 2,99195685228586
 -2,3801124701251
621; 0,759759683939184
 -1,13388229716445
622; -2,82240868686269
 0,0304711769642246
623; 0,190494300041859
 -1,66700914135755
624; -1,46447824770291
 1,9355880632941
625; 0,998465913219816
 -2,03789226398237
626; -4,79932293615786
 0,801174514767139
627; -1,10660951632943
 0,474716976335647
628; 0,0681369988618107
 -0,551202706547536
629; 1,4467365076678
 -1,45921046938177
630; 2,20211678717684
 -2,09059239523391
631; -0,255783350819903
 0,0297141073165113
632; 1,48204432535148
 0,122109601076245
633; 0,527411818661571
 -0,740924640806038
634; 0,782946591575006
 -0,0584833580694602
635; -0,859640795616495
 0,609488654353285
636; 3,51400256426632
 -0,634366183317179
637; 1,75320499765101
 0,302023172216377
638; -2,06918573206627
 0,226913783000979
639; -0,538166542895341
 -2,80687191616809
640; -3,11829648390464
 -0,119672143821721
641; -1,12646325258806
 -1,04219591775445
642; 2,51271573888025
 3,49464543437589
643; 2,6480556620111
 2,17137830637283
644; 0,115268639467267
 0,149431626466907
645; 0,0184134850813206
 1,08433687207868
646; 0,735326273685001
 1,11744597659027
647; -0,897875715749995
 2,83439456934996
648; 0,0699197200415473
 -2,23512971094413
649; -3,62980905631089
 -1,48921068439825
650; 0,239650896659866
 0,626737193544725
651; -0,717312151624807
 -0,912142351477854
652; 0,926261579075775
 -1,17324184977811
653; 0,454952973645584
 0,260410635031139
654; -0,235213588871648
 -0,595533550574106
655; -0,366332342865578
 -1,45828395527243
656; -1,11239357828969
 1,18040157643874
657; -1,40603411872393
 -1,91786374488543
658; 0,898602746623912
 0,248708986804569
659; -1,36563496179306
 2,9406735715179
660; -0,267648465824729
 -0,0104212656456651
661; 2,01228823558945
 0,261933639987173
662; 2,43166901186497
 -3,1678774860121
663; 0,586290084412648
 -1,71137946972259
664; 0,731218389790084
 -1,26802176549555
665; 0,561387673437247
 2,96774586304657
666; 2,53298779865958
 -0,43015457525175
667; -0,332459510149811
 0,00411297550784326
668; -0,0206654450912218
 1,99255273976332
669; 0,0888642270095586
 -1,65538783360683
670; -1,2233455284651
 0,731635462231429
671; 0,613913820458827
 -0,259337218468111
672; -1,30333273413661
 0,822782363618222
673; -0,482899458586777
 0,0855909511200663
674; 0,23795789843224
 0,591811775344777
675; -0,105800310451714
 3,21358733840118
676; -0,0687965704934393
 1,03188445968169
677; 1,03063614650287
 0,664790230524611
678; -0,0710352107401361
 -1,1038601284091
679; 0,752319507018395
 0,530940781513987
680; 0,95942149467973
 -1,05723901896615
681; -1,7752907935889
 -0,492436684558626
682; -3,86550030908963
 -0,954790623697597
683; -0,354112078361157
